Suburb,Investor Score,12M Growth (%),10Y Growth (%),Growth Gap,Growth Gap,Rent Affordability,Buy Affordability,Yield,Yield
Roelands,65,26.595744680851062,84,0.38837851741052876,90,100,100,3.102272727272727,51
Roleystone,64,25.72533849129594,100,0.3867385621097376,90,57,100,4.136363636363637,78
Roleystone,52,47.57575757575758,100,0.3867385621097376,68,100,100,0.0,10
Rosa Brook,79,20.0,100,0.2928243104004338,90,10,69,3.634408602150538,65
Rosa Glen,77,20.0,100,0.2928243104004338,90,10,50,3.634408602150538,65
Rossmoyne,72,19.727891156462583,58,0.44978876153248704,90,42,61,2.736842105263158,42
Rossmoyne,69,29.88505747126437,58,0.44978876153248704,68,74,100,4.069565217391304,76
Rottnest Island,60,26.666666666666668,96,0.4583661338543316,90,15,71,2.9714285714285715,48
Rudds Gully,44,16.847826086956523,21,0.4399554907121958,90,100,100,6.4,100
Safety Bay,66,28.1864,100,0.4617514576703252,68,63,100,4.926315789473684,98
Safety Bay,59,25.547445255474454,100,0.4617514576703252,90,13,93,4.174647887323943,79
Salmon Gums,77,9.512195121951219,38,0.35591439809072123,90,13,100,8.914285714285715,100
Salter Point,83,17.24137931034483,83,0.45008515785199815,68,78,100,4.94750656167979,99
Salter Point,73,15.2,83,0.45008515785199815,90,50,89,3.9049056603773584,72
Samson,74,26.666666666666668,96,0.4583661338543316,90,42,82,3.577981651376147,63
Samson,68,23.333333333333332,96,0.4583661338543316,68,41,99,4.108641975308642,77
San Remo (WA),59,23.636363636363637,100,0.379985346286052,90,42,100,4.391891891891892,84
Sawyers Valley,64,19.11764705882353,70,0.453096436991858,90,100,100,0.0,10
Scarborough (WA),65,24.90909090909091,81,0.519604598421345,90,11,80,3.399221789883269,59
Scarborough (WA),63,26.804123711340207,81,0.519604598421345,68,56,100,4.577346278317152,89
Scotsdale,75,13.402061855670103,69,0.26085414032130755,90,85,100,4.0,74
Secret Harbour,67,28.1864,100,0.4617514576703252,68,100,100,4.5760000000000005,89
Secret Harbour,61,25.547445255474454,100,0.4617514576703252,90,93,100,4.2250000000000005,80
Seppings,70,13.402061855670103,69,0.26085414032130755,90,85,100,4.521739130434783,88
Serpentine (WA),60,21.951219512195124,78,0.5815338473408633,90,72,96,3.332596685082873,57
Seville Grove,59,25.72533849129594,100,0.3867385621097376,90,43,100,4.837209302325581,96
Seville Grove,56,47.57575757575758,100,0.3867385621097376,68,60,100,5.5,100
Shadforth (WA),75,13.402061855670103,69,0.26085414032130755,90,64,95,4.0,74
Shelley (WA),67,29.88505747126437,58,0.44978876153248704,68,77,100,4.069565217391304,76
Shelley (WA),66,19.727891156462583,58,0.44978876153248704,90,44,61,2.307692307692308,31
Shenton Park,67,15.730337078651685,96,0.49025559163340066,68,68,100,5.73228346456693,100
Shenton Park,65,20.0,96,0.49025559163340066,90,17,62,2.629213483146067,39
Shoalwater (WA),65,28.1864,100,0.4617514576703252,68,30,100,5.258426966292134,100
Shoalwater (WA),53,25.547445255474454,100,0.4617514576703252,90,10,70,3.548235294117647,63
Silver Sands,60,23.636363636363637,100,0.379985346286052,90,10,92,4.278014184397163,81
Sinagra,69,24.137931034482758,100,0.33247691058872014,90,86,100,4.918918918918918,98
Sinclair,70,9.512195121951219,38,0.35591439809072123,90,56,100,6.021052631578947,100
Singleton (WA),61,25.547445255474454,100,0.4617514576703252,90,71,100,4.63013698630137,90
Somerville (WA),49,8.333333333333332,1,0.07936507936507936,90,100,100,6.842105263157896,100
Somerville (WA),41,11.71875,1,0.07936507936507936,68,100,100,11.117241379310345,100
Sorrento (WA),66,29.591836734693878,64,0.4573483747730316,68,85,100,4.56258064516129,89
Sorrento (WA),64,19.631901840490798,64,0.4573483747730316,90,10,75,3.2098765432098766,54
South Boulder,53,8.333333333333332,1,0.07936507936507936,90,91,100,12.429268292682927,100
South Bunbury,66,26.595744680851062,84,0.38837851741052876,90,10,97,4.569696969696969,89
South Bunbury,63,40.02998500749625,84,0.38837851741052876,68,21,100,5.777777777777778,100
South Carnarvon,73,14.285714285714285,100,0.5040213291141933,90,10,100,0.0,10
South Fremantle,81,23.333333333333332,96,0.4583661338543316,68,49,100,4.108641975308642,77
South Fremantle,67,26.666666666666668,96,0.4583661338543316,90,10,59,3.017704918032787,49
South Guildford,66,25.258649470382295,100,0.38294194278471994,90,46,100,4.588235294117647,89
South Guildford,66,27.56756756756757,100,0.38294194278471994,68,60,100,5.341159207630228,100
South Hedland,55,2.6548672566371683,1,0.7946323133347137,68,99,100,9.970501474926253,100
South Hedland,40,-1.8556701030927836,1,0.7946323133347137,90,53,100,8.929292929292929,100
South Kalgoorlie,49,8.333333333333332,1,0.07936507936507936,90,96,100,7.663157894736843,100
South Kalgoorlie,43,11.71875,1,0.07936507936507936,68,100,100,10.50721649484536,100
South Lake,72,19.101123595505616,72,0.43123087458860365,68,50,100,6.702222222222222,100
South Lake,71,22.962962962962962,72,0.43123087458860365,90,61,100,4.76056338028169,94
South Perth,71,17.24137931034483,83,0.45008515785199815,68,58,100,5.082706766917293,100
South Perth,65,15.2,83,0.45008515785199815,90,10,48,2.4555555555555557,35
South Plantations,66,14.285714285714285,100,0.5040213291141933,90,100,100,0.0,10
South Yunderup,78,35.526315789473685,100,0.379985346286052,68,100,100,3.4666666666666663,61
South Yunderup,60,23.636363636363637,100,0.379985346286052,90,25,99,4.423880597014925,85
Southampton (WA),61,10.465116279069768,69,0.33666457240112924,90,10,92,5.061946902654867,100
Southern Cross (WA),79,26.82926829268293,55,0.45808360798853814,90,100,100,16.64,100
Southern River,64,28.037383177570092,75,0.4618345358755257,90,60,100,4.4520547945205475,86
Southern River,63,40.27777777777778,75,0.4618345358755257,68,85,100,5.540983606557377,100
Spalding (WA),51,25.0,21,0.4399554907121958,68,75,100,5.558620689655172,100
Spalding (WA),48,16.847826086956523,21,0.4399554907121958,90,10,100,6.88235294117647,100
Spearwood,66,22.962962962962962,72,0.43123087458860365,90,10,83,4.0,74
Spearwood,56,19.101123595505616,72,0.43123087458860365,68,10,100,5.281961471103328,100
Spencer Park,77,36.36363636363637,69,0.26085414032130755,68,10,100,5.2,100
Spencer Park,66,13.402061855670103,69,0.26085414032130755,90,10,100,5.567451820128479,100
Spencers Brook,71,26.82926829268293,55,0.45808360798853814,90,10,80,4.8533333333333335,96
Springfield (WA),56,16.847826086956523,21,0.4399554907121958,90,73,100,5.818181818181818,100
St George Ranges,49,12.64,31,0.39150159228819015,90,10,100,9.904761904761905,100
St James (WA),64,29.88505747126437,58,0.44978876153248704,68,53,100,6.221335992023929,100
St James (WA),62,19.727891156462583,58,0.44978876153248704,90,20,96,4.2823529411764705,82
Stake Hill,74,23.636363636363637,100,0.379985346286052,90,100,100,4.581818181818182,89
Stirling (WA),79,26.804123711340207,81,0.519604598421345,68,100,100,5.765217391304348,100
Stirling (WA),71,24.90909090909091,81,0.519604598421345,90,67,88,3.4666666666666663,61
Stirling Estate,62,26.595744680851062,84,0.38837851741052876,90,10,99,5.04,100
Stoneville,59,19.11764705882353,70,0.453096436991858,90,34,100,4.642857142857143,91
Strathalbyn (WA),52,16.847826086956523,21,0.4399554907121958,90,100,100,6.4,100
Stratham,68,26.595744680851062,84,0.38837851741052876,90,100,100,3.9730337078651687,74
Stratton,77,27.56756756756757,100,0.38294194278471994,68,10,100,8.666666666666668,100
Stratton,68,25.258649470382295,100,0.38294194278471994,90,10,100,5.243697478991597,100
Subiaco,66,20.0,96,0.49025559163340066,90,10,50,2.3866666666666667,33
Subiaco,64,15.730337078651685,96,0.49025559163340066,68,66,100,5.357575757575757,100
Success,65,22.962962962962962,72,0.43123087458860365,90,55,100,4.343675417661098,83
Success,60,19.101123595505616,72,0.43123087458860365,68,100,100,5.518367346938775,100
Sunset Beach,49,16.847826086956523,21,0.4399554907121958,90,78,100,6.341463414634147,100
Swan View,62,19.11764705882353,70,0.453096436991858,90,10,96,4.8,95
Swan View,59,25.0,70,0.453096436991858,68,15,100,6.729411764705882,100
Swanbourne,66,14.37037037037037,100,0.5,68,100,100,4.242105263157895,81
Swanbourne,59,13.043478260869565,100,0.5,90,10,53,2.5013793103448276,36
Takalarup,81,13.402061855670103,69,0.26085414032130755,90,100,100,4.68,92
Talbot (WA),81,26.82926829268293,55,0.45808360798853814,90,100,100,4.534883720930233,88
Tambellup,73,13.402061855670103,69,0.26085414032130755,90,44,100,8.0,100
Tammin,77,26.82926829268293,55,0.45808360798853814,90,10,100,9.551020408163264,100
Tapping,72,30.681818181818183,100,0.33247691058872014,68,100,100,3.25,55
Tapping,66,24.137931034482758,100,0.33247691058872014,90,72,100,4.521739130434783,88
Tarcoola Beach,57,25.0,21,0.4399554907121958,68,100,100,6.877419354838709,100
Tarcoola Beach,52,16.847826086956523,21,0.4399554907121958,90,89,100,5.245217391304348,100
Tenterden (WA),82,13.402061855670103,69,0.26085414032130755,90,79,100,8.0,100
The Vines,65,25.258649470382295,100,0.38294194278471994,90,89,100,3.7104446742502586,67
The Vines,61,27.56756756756757,100,0.38294194278471994,68,100,100,5.061946902654867,100
Thornlie,65,28.037383177570092,75,0.4618345358755257,90,10,99,4.934306569343065,98
Thornlie,64,40.27777777777778,75,0.4618345358755257,68,48,100,5.863829787234042,100
Three Springs,67,16.847826086956523,21,0.4399554907121958,90,62,100,6.70487106017192,100
Tom Price,60,7.964601769911504,1,0.6525543242982829,90,10,100,11.470588235294118,100
Tom Price,60,6.41025641025641,1,0.6525543242982829,68,87,100,7.823008849557523,100
Toodyay,63,26.82926829268293,55,0.45808360798853814,90,10,80,3.7859649122807015,69
Torbay,63,13.402061855670103,69,0.26085414032130755,90,19,78,3.177777777777778,53
Trayning,81,26.82926829268293,55,0.45808360798853814,90,30,100,16.64,100
Treeby,64,22.962962962962962,72,0.43123087458860365,90,68,100,4.698795180722891,92
Treeby,63,19.101123595505616,72,0.43123087458860365,68,100,100,5.061946902654867,100
Treeton,79,20.0,100,0.2928243104004338,90,74,93,3.634408602150538,65
Trigg,69,24.90909090909091,81,0.519604598421345,90,91,65,2.206829268292683,28
Trigg,61,26.804123711340207,81,0.519604598421345,68,100,100,2.7857142857142856,43
Tuart Hill,69,24.90909090909091,81,0.519604598421345,90,35,78,3.5208333333333335,62
Tuart Hill,58,26.804123711340207,81,0.519604598421345,68,19,100,5.527927927927928,100
Two Rocks,58,24.137931034482758,100,0.33247691058872014,90,26,100,4.899173553719009,97
Uduc,77,26.595744680851062,84,0.38837851741052876,90,100,100,5.107142857142858,100
Upper Capel,65,10.465116279069768,69,0.33666457240112924,90,42,100,5.061946902654867,100
Upper Swan,59,25.258649470382295,100,0.38294194278471994,90,10,81,4.122310305775764,77
Usher,70,26.595744680851062,84,0.38837851741052876,90,30,100,5.886792452830188,100
Usher,69,40.02998500749625,84,0.38837851741052876,68,90,100,6.522033898305085,100
Utakarra,48,16.847826086956523,21,0.4399554907121958,90,63,100,8.088888888888889,100
Vasse,65,20.0,100,0.2928243104004338,90,40,98,4.814814814814815,95
Victoria Park,62,22.388059701492537,32,0.49345563635594664,90,14,90,3.9410526315789474,73
Victoria Park,58,8.51063829787234,32,0.49345563635594664,68,69,100,5.580487804878049,100
Victory Heights (WA),56,8.333333333333332,1,0.07936507936507936,90,100,100,9.324137931034484,100
Viveash,74,25.258649470382295,100,0.38294194278471994,90,70,100,4.970588235294118,99
Viveash,63,27.56756756756757,100,0.38294194278471994,68,63,100,5.488888888888889,100
Waggrakine,52,16.847826086956523,21,0.4399554907121958,90,56,100,6.076404494382023,100
Wagin,69,10.204081632653061,1,0.409978941496153,90,94,100,7.1499999999999995,100
Waikiki,59,25.547445255474454,100,0.4617514576703252,90,34,100,4.535338345864662,88
Waikiki,58,28.1864,100,0.4617514576703252,68,100,100,0.0,10
Walkaway,68,16.847826086956523,21,0.4399554907121958,90,86,100,4.333333333333334,83
Walliston,67,23.076923076923077,59,0.45788013600561894,90,29,92,3.80421052631579,69
Walpole,70,10.465116279069768,69,0.33666457240112924,90,10,78,4.559498956158664,89
Wandering,65,10.204081632653061,1,0.409978941496153,90,100,100,6.3614120936735405,100
Wandi,61,28.865979381443296,100,0.4680715062897257,90,76,100,5.1257142857142854,100
Wandi,52,43.333333333333336,100,0.4680715062897257,68,100,100,0.0,10
Wandina,58,25.0,21,0.4399554907121958,68,100,100,6.877419354838709,100
Wandina,51,16.847826086956523,21,0.4399554907121958,90,95,100,5.53394495412844,100
Wanerie,69,26.82926829268293,55,0.45808360798853814,90,10,83,4.9739130434782615,99
Wannamal,60,26.82926829268293,55,0.45808360798853814,90,10,92,4.465882352941176,86
Wannanup,61,23.636363636363637,100,0.379985346286052,90,10,95,4.898550724637682,97
Wannanup,61,35.526315789473685,100,0.379985346286052,68,24,98,4.3999999999999995,85
Wanneroo,69,30.681818181818183,100,0.33247691058872014,68,10,100,5.971731448763251,100
Wanneroo,64,24.137931034482758,100,0.33247691058872014,90,10,97,4.694444444444444,92
Warawarrup,63,26.595744680851062,84,0.38837851741052876,90,36,100,5.107142857142858,100
Warnbro,59,28.1864,100,0.4617514576703252,68,100,100,0.0,10
Warnbro,58,25.547445255474454,100,0.4617514576703252,90,18,99,4.569696969696969,89
Waroona,72,26.595744680851062,84,0.38837851741052876,90,69,100,4.926315789473684,98
Waroona,70,40.02998500749625,84,0.38837851741052876,68,60,100,11.751412429378531,100
Warrenup,72,13.402061855670103,69,0.26085414032130755,90,100,100,5.296296296296296,100
Warwick (WA),70,29.591836734693878,64,0.4573483747730316,68,11,100,5.9868421052631575,100
Warwick (WA),67,19.631901840490798,64,0.4573483747730316,90,10,90,4.285714285714286,82
Waterford (WA),71,15.2,83,0.45008515785199815,90,63,68,2.6787878787878787,40
Waterford (WA),70,17.24137931034483,83,0.45008515785199815,68,61,100,4.94750656167979,99
Waterloo (WA),77,26.595744680851062,84,0.38837851741052876,90,40,82,3.6368098159509197,65
Watermans Bay,70,26.804123711340207,81,0.519604598421345,68,86,91,2.7857142857142856,43
Watermans Bay,55,24.90909090909091,81,0.519604598421345,90,10,29,2.0172413793103448,23
Watheroo,60,26.82926829268293,55,0.45808360798853814,90,100,100,0.0,10
Wattle Grove (WA),66,23.076923076923077,59,0.45788013600561894,90,61,100,4.171122994652406,79
Wattleup,79,22.962962962962962,72,0.43123087458860365,90,10,82,4.439024390243902,86
Wellard,60,43.333333333333336,100,0.4680715062897257,68,100,100,5.67816091954023,100
Wellard,58,28.865979381443296,100,0.4680715062897257,90,71,100,4.88955223880597,97
Wellington Mill,68,26.595744680851062,84,0.38837851741052876,90,100,100,3.6368098159509197,65
Wembley,70,15.730337078651685,96,0.49025559163340066,68,97,100,6.63,100
Wembley,65,20.0,96,0.49025559163340066,90,10,43,2.4893617021276593,35
Wembley Downs,63,24.90909090909091,81,0.519604598421345,90,22,69,2.810810810810811,44
Wembley Downs,63,26.804123711340207,81,0.519604598421345,68,100,100,3.7555555555555555,68
West Beach (WA),73,9.512195121951219,38,0.35591439809072123,90,100,100,4.569696969696969,89
West Busselton,74,19.387755102040817,100,0.2928243104004338,68,10,98,6.377358490566038,100
West Busselton,73,20.0,100,0.2928243104004338,90,10,74,4.533333333333333,88
West Coolup,80,23.636363636363637,100,0.379985346286052,90,59,100,4.5396825396825395,88
West End (WA),55,16.847826086956523,21,0.4399554907121958,90,10,89,5.924050632911392,100
West Lamington,48,8.333333333333332,1,0.07936507936507936,90,79,100,9.333333333333334,100
West Lamington,44,11.71875,1,0.07936507936507936,68,100,100,7.242339832869081,100
West Leederville,67,20.0,96,0.49025559163340066,90,69,61,2.376344086021505,33
West Leederville,66,15.730337078651685,96,0.49025559163340066,68,100,100,5.296296296296296,100
West Perth,73,20.0,96,0.49025559163340066,90,78,70,2.5223880597014925,36
West Perth,62,15.730337078651685,96,0.49025559163340066,68,37,100,6.548148148148149,100
West Pinjarra,75,23.636363636363637,100,0.379985346286052,90,100,100,4.5396825396825395,88
West Swan,75,25.258649470382295,100,0.38294194278471994,90,13,96,5.230101302460203,100
West Toodyay,69,26.82926829268293,55,0.45808360798853814,90,38,98,4.094488188976378,77
Westminster,61,24.90909090909091,81,0.519604598421345,90,10,98,5.0269413629160065,100
Westminster,58,26.804123711340207,81,0.519604598421345,68,10,100,5.409395973154362,100
Westonia,69,26.82926829268293,55,0.45808360798853814,90,100,100,16.64,100
Whitby,55,21.951219512195124,78,0.5815338473408633,90,71,100,4.8533333333333335,96
White Gum Valley,78,23.333333333333332,96,0.4583661338543316,68,34,100,4.680344142951688,92
White Gum Valley,64,26.666666666666668,96,0.4583661338543316,90,10,68,3.1585185185185187,53
White Peak,53,16.847826086956523,21,0.4399554907121958,90,100,100,5.663366336633664,100
Wickepin,75,10.204081632653061,1,0.409978941496153,90,100,100,5.5,100
Wickham (WA),63,7.964601769911504,1,0.6525543242982829,90,71,100,7.027027027027027,100
Wickham (WA),61,6.41025641025641,1,0.6525543242982829,68,100,100,7.518072289156627,100
Willagee,74,21.53846153846154,78,0.5042852121148527,68,40,100,5.018302828618968,100
Willagee,62,23.364485981308412,78,0.5042852121148527,90,10,83,4.008333333333333,75
Willetton,75,29.88505747126437,58,0.44978876153248704,68,71,100,4.16256157635468,78
Willetton,65,19.727891156462583,58,0.44978876153248704,90,43,84,3.1199999999999997,52
William Bay,61,13.402061855670103,69,0.26085414032130755,90,10,82,4.0,74
Williams,77,10.204081632653061,1,0.409978941496153,90,100,100,7.718750000000001,100
Williamstown (WA),49,8.333333333333332,1,0.07936507936507936,90,10,100,8.287917737789204,100
Willyung,72,13.402061855670103,69,0.26085414032130755,90,100,100,5.296296296296296,100
Wilson,68,29.88505747126437,58,0.44978876153248704,68,27,100,5.646828037972466,100
Wilson,64,19.727891156462583,58,0.44978876153248704,90,10,92,4.385542168674699,84
Wiluna,46,16.847826086956523,21,0.4399554907121958,90,10,100,32.8421052631579,100
Wilyabrup,66,20.0,100,0.2928243104004338,90,28,74,2.888888888888889,46
Winnejup,86,10.465116279069768,69,0.33666457240112924,90,100,100,5.210633946830265,100
Winthrop,65,23.364485981308412,78,0.5042852121148527,90,25,75,2.986138613861386,48
Witchcliffe,80,20.0,100,0.2928243104004338,90,86,96,3.634408602150538,65
Withers,67,40.02998500749625,84,0.38837851741052876,68,24,100,6.522033898305085,100
